,SPX,VIX
2002-02-13,280.8914078793737,0.5440627187958067
2002-02-14,280.6184042416722,0.5306644942646034
2002-02-15,279.2587313771129,0.522421926236725
2002-02-19,279.6036909824382,0.4744603384434432
2002-02-20,277.1120452804112,0.47473697799792697
2002-02-21,278.0314798503769,0.4613720055715088
2002-02-22,275.7823080014894,0.46126985281855637
2002-02-25,272.8190245271665,0.44695094485186
2002-02-26,274.0345632412363,0.4335821819709177
2002-02-27,276.0519757798875,0.4187108308592401
2002-02-28,273.7520353100057,0.42131739893167963
2002-03-01,282.29596931631215,0.39334089455805876
2002-03-04,285.84165130216303,0.37044341495480776
2002-03-05,284.4578208920073,0.3729316346826086
2002-03-06,284.1890287971535,0.37045412142950795
2002-03-07,281.3220292456428,0.3784539224915644
2002-03-08,282.61655870267435,0.36924676951315133
2002-03-11,282.4264623693901,0.3576976852601306
2002-03-12,285.2989888572079,0.3446956313449745
2002-03-13,281.5099290304192,0.357857652985166
2002-03-14,280.80527503007664,0.3560750554114192
2002-03-15,281.64934611515395,0.34858970964985336
2002-03-18,274.70118872076506,0.371043019919677
2002-03-19,273.99346497028046,0.3671542941356511
2002-03-20,279.2711479469834,0.3462705401171591
2002-03-21,281.60834507330816,0.33466042869257734
2002-03-22,280.0188329280107,0.3378509218847182
2002-03-25,281.316278114283,0.3228299910671817
2002-03-26,280.4331206755442,0.32335377128454956
2002-03-27,283.667862062714,0.31043753708153266
2002-03-28,284.5026864784818,0.30567775429571636
2002-04-01,285.48581583753685,0.2952292926811674
2002-04-02,283.8103980186674,0.30023798069566976
2002-04-03,281.55341801683966,0.30712963614960587
2002-04-04,289.37659603758993,0.2876841501364725
2002-04-05,286.83100754321816,0.2974738449412742
2002-04-08,283.6175747625517,0.30577116051907793
2002-04-09,281.9057116594077,0.3094183615728168
2002-04-10,279.1617823952224,0.3172785317824883
2002-04-11,281.54770345775023,0.30519270980602387
2002-04-12,279.87728737666595,0.30850707506884223
2002-04-15,276.5734704890991,0.3122324593617526
2002-04-16,277.26743326284156,0.30525949814624254
2002-04-17,269.3149168617543,0.3448147928495777
2002-04-18,268.62532188304743,0.3403162229683977
2002-04-19,266.8439073420201,0.3409959170188792
2002-04-22,266.93851968648596,0.3216748449602034
2002-04-23,272.1369576419957,0.30288533348766233
2002-04-24,274.88130435842083,0.29139196041369075
2002-04-25,279.9242067790256,0.276425155286504
2002-04-26,278.76116488874374,0.2809700883101426
2002-04-29,278.04325141396225,0.28108357690944574
2002-04-30,272.46449914420566,0.3071744557405116
2002-05-01,271.668271695786,0.3064156292919327
2002-05-02,272.6885001499315,0.298864262949367
2002-05-03,276.2017222242757,0.2852263330627855
2002-05-06,279.8426661265163,0.26931328501808416
2002-05-07,279.1889763573927,0.2713042981243484
2002-05-08,283.3407897486231,0.2590013727258634
2002-05-09,285.65963557584763,0.25223938791452244
2002-05-10,290.34616339141365,0.24107010044471172
2002-05-13,288.8877486392277,0.25183934921854256
2002-05-14,287.61114329013304,0.2570116330010416
2002-05-15,287.92632418726595,0.25548029926659016
2002-05-16,289.20339912925215,0.25083302029822163
2002-05-17,290.7232586598615,0.24582600141416652
2002-05-20,290.21090915493636,0.247762518479675
2002-05-21,289.73477685429316,0.248973655603124
2002-05-22,291.78947188389736,0.24187007258106927
2002-05-23,289.73628558885594,0.2498774403637073
2002-05-24,288.31376686762434,0.2542829094415224
2002-05-28,286.63139948607824,0.2546979882401702
2002-05-29,287.01616149336246,0.2512828394161925
2002-05-30,290.75802073821785,0.23944525164009653
2002-05-31,292.5158442365208,0.23354870320129717
2002-06-03,293.4278804711597,0.23042585633720716
2002-06-04,296.65971049427105,0.2215908712589958
2002-06-05,296.0590382749231,0.22473229403972544
2002-06-06,298.9994065888897,0.2170322982519412
2002-06-07,299.20968103082816,0.21762398642454076
2002-06-10,298.6558166403126,0.22203125443613214
2002-06-11,299.68905904277864,0.218908353922229
2002-06-12,303.01311599033994,0.21045393442143476
2002-06-13,303.4395263223663,0.21038456938039224
2002-06-14,303.86327523884364,0.2101818041877579
2002-06-17,306.2357195620429,0.20594947952546172
2002-06-18,307.77039377630337,0.20256098863057892
2002-06-19,309.92084332837663,0.19790178510403794
2002-06-20,311.54706829716343,0.1950000223377248
2002-06-21,311.17531286811413,0.19833075292212232
2002-06-24,310.8897714639299,0.20315583495002326
2002-06-25,310.5205130966857,0.2050949335687704
2002-06-26,311.2945947501962,0.2030676178547003
2002-06-27,310.1080167422982,0.207796659303927
2002-06-28,308.19037693964367,0.21489445004297975
2002-07-01,309.01691598032784,0.20992578100872056
2002-07-02,313.26703261507885,0.19946613721298567
2002-07-03,315.8830614200786,0.1932664834958263
2002-07-05,317.45936352757707,0.19140356761481167
2002-07-08,319.2923818043926,0.18987843367211496
2002-07-09,316.3237550524101,0.2026372780501957
2002-07-10,316.1009467956754,0.20338882305957415
2002-07-11,315.58149341961837,0.20498871918539896
2002-07-12,319.4350776385162,0.19534392695049374
2002-07-15,317.54254200528266,0.20399734749146775
2002-07-16,314.163770825181,0.2169992570220748
2002-07-17,312.7840367346617,0.22026453066497403
2002-07-18,312.6929016410909,0.21856318342910314
2002-07-19,310.94993812013195,0.22309247019235584
2002-07-22,312.0834417444462,0.21335695774999994
2002-07-23,311.1846402216519,0.215143325636409
2002-07-24,306.5053813281966,0.23400976800994416
2002-07-25,306.33494355172087,0.23133066732177768
2002-07-26,307.0620215560513,0.22605258864128613
2002-07-29,308.5869138713189,0.21492841529492385
2002-07-30,304.8345926684605,0.22937445186996647
2002-07-31,305.85989593411847,0.22353497514584075
2002-08-01,305.4538402057912,0.22289013881194963
2002-08-02,305.27542874658656,0.2214873140701591
2002-08-05,306.25043572395373,0.2132394081793269
2002-08-06,304.9656784582656,0.21680197638182697
2002-08-07,302.3352177759953,0.22578800969692248
2002-08-08,303.2077508605486,0.2206215498122705
2002-08-09,304.714564786197,0.21423204358524667
2002-08-12,306.3995155465694,0.20591735007550094
2002-08-13,309.7353055311738,0.19704399370856618
2002-08-14,312.04066328621764,0.19130310375187395
2002-08-15,313.72716884705164,0.18764110291676558
2002-08-16,318.3507560621952,0.17889112454647782
2002-08-19,317.5055821396577,0.18835707033727206
2002-08-20,319.690578017506,0.18355711814722292
2002-08-21,317.07617256806475,0.19505957424158132
2002-08-22,320.31769655624095,0.18730959517755877
2002-08-23,320.6920547732012,0.18739661906330965
2002-08-26,321.47885138606404,0.18768858963879193
2002-08-27,321.32399755573357,0.18894226271070141
2002-08-28,325.55930412334277,0.17989390844136766
2002-08-29,328.8002664058324,0.17356483937102596
2002-08-30,330.89295626500916,0.17028262858329024
2002-09-03,328.34464194875653,0.18744472075229401
2002-09-04,329.3727446266462,0.18476122223941327
2002-09-05,333.24736760633164,0.1763510202013025
2002-09-06,334.7798000972813,0.17362769343872975
2002-09-09,339.0937729639015,0.16838750089667226
2002-09-10,336.55550299978484,0.17944737560378696
2002-09-11,337.0978584841659,0.1787678985438415
2002-09-12,334.8878470138173,0.1873225709623291
2002-09-13,334.8457800724252,0.18737778054810322
2002-09-16,336.74691064750465,0.18166321196680316
2002-09-17,338.81836804355976,0.17652056427421542
2002-09-18,340.11869759969323,0.17372989612323633
2002-09-19,341.332740355066,0.17138949035244896
2002-09-20,345.45019932932985,0.16357756148706346
2002-09-23,344.3553023434375,0.1723874524282064
2002-09-24,345.09987759780296,0.17112575473149502
2002-09-25,345.59963475083634,0.17058261691913035
2002-09-26,350.4858598645576,0.16160940846030739
2002-09-27,349.18401244055354,0.16774834706872446
2002-09-30,349.62168408220697,0.16960889486339645
2002-10-01,352.33065377923447,0.16387523254261405
2002-10-02,352.1441461538406,0.16581012694618225
2002-10-03,356.2076525544074,0.15820523130152575
2002-10-04,355.9662125404553,0.16090267177839518
2002-10-07,356.73401366532045,0.16277248298055974
2002-10-08,360.0082790749624,0.15648734636619158
2002-10-09,360.88193699297324,0.15595176160612945
2002-10-10,363.95670507055695,0.15072273684799603
2002-10-11,359.72205533560435,0.16817000915904073
2002-10-14,355.243755904903,0.18587570030577355
2002-10-15,345.6229135058764,0.22907637898208683
2002-10-16,349.1721813010161,0.2160516722407024
2002-10-17,352.06212183453897,0.2058077289750383
2002-10-18,351.01135109104223,0.2069478437026948
2002-10-21,350.6675611824618,0.20160071464191734
2002-10-22,346.77028285627335,0.21377375229838813
2002-10-23,347.5471982989285,0.20849784830353701
2002-10-24,347.082070268977,0.20733163021282353
2002-10-25,348.58482891552626,0.20082498357501571
2002-10-28,342.8512171333868,0.21868847310846312
2002-10-29,344.5452519723921,0.2106887311472366
2002-10-30,342.8380037731583,0.21366398240112386
2002-10-31,346.81632875020136,0.201806367032016
2002-11-01,343.2371713945826,0.2131800786962021
2002-11-04,342.43573903587907,0.20830621592523121
2002-11-05,344.639135552962,0.20032891518387488
2002-11-06,343.6574741885355,0.20194002977453324
2002-11-07,339.6798548013417,0.21513424683599125
2002-11-08,338.8127870000126,0.21491935151020924
2002-11-11,341.92894117653236,0.19931605614736825
2002-11-12,339.1099570908726,0.20799563096615684
2002-11-13,344.6294035613098,0.19507676036919427
2002-11-14,345.7456795408263,0.1914975734521347
2002-11-15,345.84952148308435,0.19096362478016712
2002-11-18,341.26112213592313,0.2075040892788932
2002-11-19,343.6915417963827,0.19928901501561896
2002-11-20,343.1277304927666,0.1998168605670824
2002-11-21,341.06198368939476,0.2054569416701846
2002-11-22,336.1131169547815,0.22319243202547112
2002-11-25,335.43670423016243,0.2155819315947824
2002-11-26,333.97603548464696,0.2175779124176268
2002-11-27,334.036548061526,0.2142709671509668
2002-11-29,336.6054262355519,0.20243975240464512
2002-12-02,329.5391919091065,0.23001339629396633
2002-12-03,325.62849477936874,0.24139911254605967
2002-12-04,326.19408810478484,0.23471514046534292
2002-12-05,325.57199515084824,0.23246464003080836
2002-12-06,312.1502848936843,0.3071389743914874
2002-12-09,318.329086196876,0.26890858549515567
2002-12-10,318.61168035750313,0.26309957876945345
2002-12-11,318.6505535079689,0.2585390518982414
2002-12-12,314.1747481284445,0.27267461508414736
2002-12-13,309.7625754292182,0.28542772680792905
2002-12-16,310.23903761259214,0.2658043496303333
2002-12-17,310.3662966400136,0.2605609084153482
2002-12-18,310.0402491838488,0.2572734281700093
2002-12-19,312.453958323703,0.24639646327986692
2002-12-20,310.3449741203766,0.2512061030394404
2002-12-23,314.6879354523655,0.2308619059777728
2002-12-24,315.50422356913333,0.22680042516234444
2002-12-26,316.81795593957867,0.22030759366190877
2002-12-27,318.48935419698506,0.2146023423313395
2002-12-30,318.1042281750323,0.21418314186513282
2002-12-31,316.62045606455064,0.21854111247929323
2003-01-02,318.6389639769951,0.21002594789998585
2003-01-03,321.92414891204123,0.20112162058696564
2003-01-06,319.9258237308838,0.2084339326005349
2003-01-07,324.88565214526506,0.1970395876319027
2003-01-08,325.40746107343034,0.19593026571592928
2003-01-09,326.68098602809846,0.19270036557643816
2003-01-10,326.8360041654591,0.19283677869548976
2003-01-13,323.1852336313232,0.20794582063646894
2003-01-14,322.78164806921654,0.2078566378209528
2003-01-15,320.96152650784813,0.21288227598921902
2003-01-16,323.0088297283869,0.20525165351110894
2003-01-17,322.58940657156455,0.2053363188644091
2003-01-21,324.08614042389576,0.19587206427670006
2003-01-22,324.5906857179023,0.19362727555799866
2003-01-23,319.3373351619287,0.21610985076161313
2003-01-24,322.5106828995961,0.2056990609046157
2003-01-27,323.87210564735744,0.19774988376767882
2003-01-28,321.7313147420279,0.20475596403263563
2003-01-29,322.56062155922604,0.20069045174279088
2003-01-30,324.33754343980803,0.1945696194843911
2003-01-31,323.82134917682055,0.19562960397717416
2003-02-03,325.02782093292285,0.18964126251350372
2003-02-04,325.37162540099445,0.1881332794677129
2003-02-05,322.00674706419005,0.20106308854177124
2003-02-06,324.1266264046561,0.19376453598859805
2003-02-07,322.95915844091655,0.19689294311176514
2003-02-10,326.6350231173797,0.18489161352349986
2003-02-11,331.6617387997105,0.17500062916752201
2003-02-12,333.33186971437726,0.17180190966760386
2003-02-13,332.3895497495605,0.17643330111978578
2003-02-14,332.4795344132332,0.17705973777476958
2003-02-18,332.8990130511343,0.17747800915090786
2003-02-19,330.57748883069456,0.18605220198414318
2003-02-20,331.49876599422197,0.1826608617413633
2003-02-21,330.8165122579708,0.18442240335263427
2003-02-24,331.2143473273585,0.18108984267626368
2003-02-25,331.73726209823076,0.1789665549122303
2003-02-26,336.1759039223795,0.16956621545393208
2003-02-27,336.3986025848174,0.16971587692865284
2003-02-28,333.29058636405705,0.18210475756680486
2003-03-03,334.3187757277794,0.17740223656125917
2003-03-04,333.19666374101735,0.18083129918480484
2003-03-05,335.64149811082734,0.17403842258237232
2003-03-06,337.5999480166953,0.16900059123470673
2003-03-07,337.9676200955519,0.168443038017691
2003-03-10,339.77529832126504,0.16477768279886346
2003-03-11,339.07884249981976,0.16763621582695337
2003-03-12,339.1694679316978,0.16762396733452417
2003-03-13,339.2808561363292,0.16746894468215623
2003-03-14,337.75021678374446,0.17276433690228904
2003-03-17,339.9982347535491,0.16574484927523908
2003-03-18,337.6972297485542,0.1741310876854005
2003-03-19,336.5897282581868,0.17709136522189245
2003-03-20,337.480120368921,0.17354692142677877
2003-03-21,339.22615766080753,0.16831859187532172
2003-03-24,334.05051940698155,0.18994303916573277
2003-03-25,335.47318006538256,0.18391781964151177
2003-03-26,339.00046600268576,0.17462159406077668
2003-03-27,342.9630054716306,0.16589855065789275
2003-03-28,342.87604256080124,0.1668541036734355
2003-03-31,346.42747149740273,0.16009876331447193
2003-04-01,348.19724659932433,0.1566465086066668
2003-04-02,350.2788350380176,0.15285163927303055
2003-04-03,347.014522845475,0.1664148187475477
2003-04-04,347.4503538255421,0.16545759837507193
2003-04-07,346.46453442214266,0.16905173776429572
2003-04-08,347.9601514438089,0.16478329453649762
2003-04-09,348.02860521517147,0.16462558686856288
2003-04-10,345.2042866830489,0.17472755203683063
2003-04-11,342.5343530655094,0.18323876970209552
2003-04-14,345.8794048132969,0.170668457791802
2003-04-15,346.54305433713523,0.16830635676624028
2003-04-16,347.5395426797886,0.16527599884809008
2003-04-17,346.79034808324707,0.16754734117287787
2003-04-21,347.3052227703424,0.1644404054702865
2003-04-22,344.7147954826615,0.17336786126268122
2003-04-23,345.15962502686784,0.17089950162513357
2003-04-24,345.5781640728442,0.16872818377553678
2003-04-25,346.899612418536,0.16445526648251257
2003-04-28,348.29293774304233,0.1597005128626505
2003-04-29,350.016723882238,0.15537120089102227
2003-04-30,352.18986724139387,0.15060612958087335
2003-05-01,350.8192393976057,0.15598703385660098
2003-05-02,350.2986997431637,0.1578969611816609
2003-05-05,347.9843912119042,0.16594560431465127
2003-05-06,346.13140478794236,0.17135813476886064
2003-05-07,346.3966888027063,0.16916326123817788
2003-05-08,348.2105788743824,0.1634095253504803
2003-05-09,346.22844027127115,0.16961661309210738
2003-05-12,345.40021624819866,0.16886605374350538
2003-05-13,351.52830757836983,0.1585823487071127
2003-05-14,354.3147915001282,0.1526924121475582
2003-05-15,352.7290250567743,0.15892352664488116
2003-05-16,355.79047638982235,0.1525113709318758
2003-05-19,357.7347113867252,0.15033264980952657
2003-05-20,357.53629575102457,0.1519387522141204
2003-05-21,354.4197035994234,0.1637932173663977
2003-05-22,354.11058010007287,0.1642544891426802
2003-05-23,357.9775573674496,0.1558775322762146
2003-05-27,356.8155402346755,0.16057075372570473
2003-05-28,356.94763827956234,0.15982501137944954
2003-05-29,357.0553716342675,0.15916139316707067
2003-05-30,354.96995069381245,0.16578814442972964
2003-06-02,357.2869125597456,0.15742872751841333
2003-06-03,358.70209279098657,0.153632989831276
2003-06-04,361.3630628432264,0.1478315591502631
2003-06-05,362.5164426531984,0.14567407177362263
2003-06-06,361.52846932016394,0.1496384415357756
2003-06-09,358.6667567597294,0.16064826696769952
2003-06-10,361.0699261575542,0.1543423826120574
2003-06-11,359.45288771391483,0.15943572611246884
2003-06-12,358.3571780332581,0.1621779743395472
2003-06-13,359.03506598676245,0.15937918467141265
2003-06-16,362.50551319445105,0.15027259908089194
2003-06-17,362.7707877115624,0.14984482804787838
2003-06-18,363.6592487714052,0.14779691872737002
2003-06-19,362.1720916531676,0.1529201514825732
2003-06-20,362.92742092698734,0.15077040947407175
2003-06-23,361.1245175848185,0.156516677066957
2003-06-24,364.21509495640214,0.14932222974858336
2003-06-25,363.4592217115718,0.1517442164272169
2003-06-26,360.0358306186019,0.1639788941233488
2003-06-27,358.36376879229925,0.1680772010743526
2003-06-30,358.5242598966786,0.16289343623561625
2003-07-01,357.4953490554029,0.16482529168354693
2003-07-02,359.0610753718018,0.15947447632210507
2003-07-03,361.82845138703294,0.15254519520429624
2003-07-07,361.85287368767666,0.1518786508058084
2003-07-08,359.4378199261841,0.15988709220931013
2003-07-09,358.44230448024786,0.16192227342181098
2003-07-10,360.49233962205886,0.15584203680461328
2003-07-11,361.41533848476246,0.15284720149178216
2003-07-14,363.811777359762,0.1465243943238333
2003-07-15,363.7878542251943,0.1469071670997712
2003-07-16,363.526690732263,0.1478664170868502
2003-07-17,364.12287889236796,0.14632490513932755
2003-07-18,366.2679178758332,0.14158929723800104
2003-07-21,368.23260494025783,0.13867601359125842
2003-07-22,368.35828362069356,0.13918176665504023
2003-07-23,367.33548261924795,0.14299773939102356
2003-07-24,365.5536791515262,0.14900764707474162
2003-07-25,367.20535193555315,0.14469528118614788
2003-07-28,365.6925087615238,0.1495840400584159
2003-07-29,363.0633564167411,0.1581332056372488
2003-07-30,359.5558454900659,0.16974014094323844
2003-07-31,359.5158903568796,0.16746912721871682
2003-08-01,356.26012606048477,0.1772550521629156
2003-08-04,354.8281561394556,0.1738402838290835
2003-08-05,356.50129424025636,0.16715175536013382
2003-08-06,359.3435385823552,0.15921664222654067
2003-08-07,355.57738063315674,0.17258733639393528
2003-08-08,355.951240807001,0.1694566233441513
2003-08-11,355.5291093966073,0.16581622270048527
2003-08-12,356.134289562828,0.16267549277657933
2003-08-13,351.2955132421847,0.1813281065286496
2003-08-14,350.9569126503358,0.17954807162135
2003-08-15,350.5002896331598,0.17831156374063806
2003-08-18,351.79591861981595,0.16816857976550473
2003-08-19,352.82287743909075,0.16398897794161793
2003-08-20,353.24373149042793,0.16176444001425916
2003-08-21,352.93910800444985,0.16180430310054697
2003-08-22,351.31849068205366,0.1662727544749367
2003-08-25,355.96847090566104,0.15451779260092657
2003-08-26,356.4545443473048,0.1532953887460363
2003-08-27,356.623700273839,0.15297397443830807
2003-08-28,356.7650559922495,0.1526763710142624
2003-08-29,356.78298379794114,0.1526743953536154
2003-09-02,357.9792691239838,0.14912551687221337
2003-09-03,359.96478174089526,0.14458361443338394
2003-09-04,357.1822350565177,0.15506892689288826
2003-09-05,357.3524247716364,0.15410996185269057
2003-09-08,359.7198117019697,0.1474673167600043
2003-09-09,361.69428955834087,0.143059279658213
2003-09-10,364.1924915924787,0.13823896122830082
2003-09-11,364.2522152294417,0.13925366945827017
2003-09-12,363.7061111639633,0.14182981478584172
2003-09-15,361.9037029355775,0.14914684109566106
2003-09-16,363.9212051769049,0.14416825995073496
2003-09-17,363.11512658963824,0.14680533668644208
2003-09-18,367.4689329060733,0.13919801413259053
2003-09-19,367.06664359993084,0.14128446846027773
2003-09-22,369.5787114033851,0.13726137742285907
2003-09-23,371.45718189455187,0.133825250841875
2003-09-24,367.9455562232471,0.1477032766952347
2003-09-25,366.6954103442593,0.15141543233594185
2003-09-26,364.35951496369455,0.15868778124507754
2003-09-29,365.4820741237866,0.1521746135887143
2003-09-30,363.6262525569639,0.15749209877759968
2003-10-01,365.13750181957755,0.1525247142670323
2003-10-02,363.4849305082622,0.15707109444393136
2003-10-03,362.7120981359107,0.15814028921677703
2003-10-06,364.894614103878,0.1493594226189318
2003-10-07,362.3453296008622,0.15768333816304603
2003-10-08,364.70528943158484,0.15114233387747902
2003-10-09,363.41290729635864,0.15462433797567343
2003-10-10,364.68229672089086,0.15050535521945102
2003-10-13,365.92622294374723,0.14577755629379058
2003-10-14,368.47556804047,0.14013290019272032
2003-10-15,363.7352857011976,0.15937186340659223
2003-10-16,364.1755267775487,0.15690993664990907
2003-10-17,363.8684262526176,0.15673193063655952
2003-10-20,363.7442954863148,0.15397066134564383
2003-10-21,361.4873196642248,0.1606732369976796
2003-10-22,363.493928622006,0.15441611963523613
2003-10-23,368.2894662982159,0.14572487315291743
2003-10-24,365.67273856559814,0.15496486794469572
2003-10-27,363.08056771662075,0.1619270364919962
2003-10-28,365.23911453076835,0.15551714156509003
2003-10-29,365.4744219990276,0.1540861999615998
2003-10-30,368.33449414244836,0.14738432455777575
2003-10-31,374.57260575225473,0.1390796765031722
2003-11-03,375.0676698721885,0.14130308361273208
2003-11-04,377.2748644319476,0.1371798599581961
2003-11-05,376.75374474859615,0.1398366423206848
2003-11-06,373.3723969408235,0.15236235462773717
2003-11-07,377.56828389104095,0.14428521819150983
2003-11-10,378.5667588351142,0.14289471681644442
2003-11-11,382.917496722049,0.13559275409947055
2003-11-12,392.3651030650442,0.12894112580708605
2003-11-13,389.4494403632727,0.14114598893513802
2003-11-14,390.56164848848243,0.1401135146139873
2003-11-17,388.98954228394956,0.14839325218328228
2003-11-18,386.9259573619906,0.1548208441561407
2003-11-19,380.26321573754944,0.18034336262109465
2003-11-20,380.1969212342536,0.1777500946880163
2003-11-21,380.487266887459,0.17439717092114673
2003-11-24,380.2031981250519,0.16867991307182417
2003-11-25,370.89740551659423,0.20865456716189937
2003-11-26,369.1928053934959,0.20886678811351506
2003-11-28,379.5133146137463,0.18979208336894304
2003-12-01,371.6843967531928,0.21604581460825995
2003-12-02,373.20766303279555,0.2079754968337702
2003-12-03,365.9120213740327,0.2334651053705665
2003-12-04,367.6464566099682,0.2234605890088341
2003-12-05,376.0264801779813,0.2068705879931005
2003-12-08,384.19789116642227,0.18831810397246604
2003-12-09,391.8097805160211,0.17616443660232145
2003-12-10,383.6259519869657,0.20821851649853348
2003-12-11,385.18427201804735,0.20291092085307755
2003-12-12,388.3723474835941,0.19468031647814182
2003-12-15,390.91514080276374,0.18681013742233596
2003-12-16,395.5737047117404,0.17728409941868228
2003-12-17,391.0990241303569,0.19217108295837942
2003-12-18,392.41252351877813,0.1879233099995326
2003-12-19,388.19902858498745,0.20062669920732293
2003-12-22,386.545910555012,0.19881507136085733
2003-12-23,387.979749310661,0.19275007140819395
2003-12-24,395.74091404710305,0.17916289256049303
2003-12-26,408.1445404712309,0.16723654652158856
2003-12-29,405.30150332883716,0.18029120538246757
2003-12-30,410.6552332398949,0.17040023611079813
2003-12-31,413.8117862533965,0.16476683286369725
2004-01-02,409.7344019590408,0.17928272829951625
2004-01-05,408.32790686025436,0.18084040528884232
2004-01-06,409.8577905320883,0.1759526535876737
2004-01-07,410.92607399983245,0.17241645981149156
2004-01-08,408.07512211150635,0.17982505791287315
2004-01-09,404.34592923003015,0.18946219963483868
2004-01-12,399.7829979542287,0.19637762852289853
2004-01-13,398.4747139053989,0.1963481890253445
2004-01-14,403.44557662283387,0.18368034763932092
2004-01-15,408.9992807558826,0.1719883876793913
2004-01-16,419.5942497444336,0.15996706243000527
2004-01-20,415.63672774872435,0.1752187095713748
2004-01-21,412.6178981391984,0.18289844664212385
2004-01-22,413.10916507993176,0.17981469083534418
2004-01-23,410.4308711991233,0.1857265876727357
2004-01-26,415.7637470178513,0.16959560988025218
2004-01-27,418.6848954571373,0.16279279390931078
2004-01-28,412.97216861985913,0.18117466399668708
2004-01-29,421.72191699678837,0.16796754716939966
2004-01-30,407.9817576502199,0.22511426266221787
2004-02-02,407.44510395240644,0.21410959511257538
2004-02-03,399.57344980823336,0.23815745062101124
2004-02-04,401.8172063445929,0.2272318133297479
2004-02-05,403.63511146768286,0.21827671734971651
2004-02-06,407.573811748322,0.20639583376954065
2004-02-09,415.34026852969333,0.18693656105662965
2004-02-10,409.62241608376183,0.20453002474790333
2004-02-11,398.6543288551168,0.2447444642942554
2004-02-12,393.0776865702328,0.2573195516942655
2004-02-13,399.5205382040433,0.23894986825662826
2004-02-17,403.00603170900865,0.21470419988650985
2004-02-18,410.7856471412,0.1998103309020024
2004-02-19,407.9154533534262,0.20717632509523176
2004-02-20,409.692399868819,0.2013580996009259
2004-02-23,410.15671924351216,0.19588903137224783
2004-02-24,417.7358244022783,0.18279264132791848
2004-02-25,418.06506153720346,0.1822453944606559
2004-02-26,417.8898280727655,0.18270975876826662
2004-02-27,418.4710511003595,0.18105449433715198
2004-03-01,420.5443830957479,0.1750037516749721
2004-03-02,424.6564858485042,0.16692071291938354
2004-03-03,427.34221849469,0.16189685140111687
2004-03-04,428.477569711202,0.1602101043658351
2004-03-05,434.3192432333369,0.15146244115886748
2004-03-08,430.7730921090645,0.1657194840653947
2004-03-09,427.51274993603,0.17462431951182175
2004-03-10,430.19330371234093,0.16791868348648242
2004-03-11,428.6670120796648,0.17122493755744192
2004-03-12,428.0324858359826,0.17166674346518712
2004-03-15,429.76504361185084,0.16403019224031898
2004-03-16,431.8593786990003,0.1587975570385053
2004-03-17,431.59422626580795,0.15903451272316707
2004-03-18,435.156723644446,0.15183688052784988
2004-03-19,436.7040320857318,0.14873731761282263
2004-03-22,434.7454664990983,0.15453024268965856
2004-03-23,433.64216100175673,0.15671209752986429
2004-03-24,438.4687967129075,0.14784383283735944
2004-03-25,438.3258814461973,0.14834350778510702
2004-03-26,438.6222520887498,0.14764521912851158
2004-03-29,444.27312964462305,0.13867252330823476
2004-03-30,441.2390252367296,0.14787185574393263
2004-03-31,445.07930700126485,0.140971789269141
2004-04-01,443.904999291722,0.14449843215687563
2004-04-02,447.05678436316094,0.1388077170768353
2004-04-05,447.53873094118103,0.13930552585655576
2004-04-06,451.1725737276509,0.1332266536182555
2004-04-07,447.70648276682925,0.14378512047494835
2004-04-08,446.169363842891,0.14748662984374813
2004-04-12,445.10375632410023,0.14752835568674133
2004-04-13,451.51216296063546,0.138026823451318
2004-04-14,451.8131277904267,0.13780433670558626
2004-04-15,452.32117365632854,0.137045799940529
2004-04-16,454.8899108316982,0.13253657893517912
2004-04-19,455.65830867677,0.13264980554332
2004-04-20,450.58708993984624,0.14830826607181735
2004-04-21,457.6144085509813,0.138430856742108
2004-04-22,459.8321148477293,0.13460578646600363
2004-04-23,458.44606464001424,0.13873000261956137
2004-04-26,457.80272576185166,0.14053116782737118
2004-04-27,461.6428219129225,0.13380398320352643
2004-04-28,463.78735925992,0.13021180376820418
2004-04-29,465.95142346496345,0.12692679706521054
2004-04-30,466.076600439275,0.1277575404464637
2004-05-03,470.7293612258786,0.12273087055860717
2004-05-04,469.9870018265144,0.12575771790007634
2004-05-05,472.53314673847666,0.12203424731596453
2004-05-06,476.9657424750214,0.116406416903429
2004-05-07,479.195459243971,0.11422511525518173
2004-05-10,477.27209622773125,0.12402361939437218
2004-05-11,476.79481036241424,0.12577342946634426
2004-05-12,474.75837335487216,0.131139805020384
2004-05-13,472.66089807730964,0.1361026453899578
2004-05-14,470.7011053743506,0.14017235069585826
2004-05-17,475.55284060282764,0.12983369618113702
2004-05-18,479.4923637337534,0.12361434571294982
2004-05-19,483.0968889578122,0.11851754321095401
2004-05-20,481.09437353759324,0.12466973981485535
2004-05-21,481.93661958103826,0.12362280997939962
2004-05-24,478.3279928208307,0.13467672712417184
2004-05-25,477.8425670115079,0.1351372845839313
2004-05-26,475.57851231640336,0.1400142603113242
2004-05-27,477.4434348083761,0.13529543042151865
2004-05-28,472.11209179319644,0.15010387489651986
2004-06-01,475.75775642322026,0.13709198744079337
2004-06-02,475.1941954802467,0.13772556986461823
2004-06-03,474.34690454765104,0.13891135768011975
2004-06-04,476.4922390929851,0.13405519345279931
2004-06-07,479.1835732186629,0.12815757443672088
2004-06-08,482.82072580614835,0.12248743270752249
2004-06-09,483.0608903528278,0.1228076101411445
